class_session_key,class_base_key,class_title_base,class_datetime_text,class_date,weekday_text,start_datetime_iso,end_datetime_iso,start_hour,duration_minutes,schedule_parse_status,schedule_needs_review,organizer_studio_key,actual_location_key,actual_location_display_name,actual_location_address,normalized_studio_key,display_name,address,latitude,longitude,needs_manual_verification,location_match_status,location_from_class_detail,movement_type,location_evidence_text,location_evidence_status,location_evidence_match_type,reservation_count,cancellation_count,net_reservation_count,review_count,reservation_hype,review_hype,satisfaction_hype,operations_stability,active_reservation_rows,active_people_count,unique_participant_count,cancellation_rows,cancelled_people_count
마인드플로우연희스페셜몸으로하는선셋자애명상_20260426T1800,마인드플로우연희스페셜몸으로하는선셋자애명상,[마인드플로우|연희스페셜] 몸으로 하는 선셋 자애 명상,4.26 (일) 18:00-19:00,2026-04-26,일,2026-04-26T18:00+09:00,2026-04-26T19:00+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,9,7,2,1,22.89,68.08,100.0,56.25,8,9,8,7,7
연남장커뮤니티허브숨비소리사운드리추얼_20260426T1800,연남장커뮤니티허브숨비소리사운드리추얼,[연남장|커뮤니티허브]숨비소리 사운드 리추얼,4.26 (일) 18:00-19:00,2026-04-26,일,2026-04-26T18:00+09:00,2026-04-26T19:00+09:00,18,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,8,7,1,0,14.46,20.48,,53.33,8,8,8,7,7
연희정음핸드팬사운드스케이프일렁_20260426T1930,연희정음핸드팬사운드스케이프일렁,[연희정음] 핸드팬 사운드스케이프 '일렁',4.26 (일) 19:30-20:30,2026-04-26,일,2026-04-26T19:30+09:00,2026-04-26T20:30+09:00,19,60,parsed,False,연희정음,연희정음,연희정음,서울특별시 서대문구 연희동 189-2,연희정음,연희정음,서울특별시 서대문구 연희동 189-2,37.566711570866,126.929277808838,False,matched,False,studio_or_indoor,,no_location_section,fallback_source_studio,2,1,1,0,14.46,20.48,,66.67,2,2,2,1,1
시이작땀나는하타_20260426T1950,시이작땀나는하타,[시이작] 땀나는 하타,4.26 (일) 19:50-21:20,2026-04-26,일,2026-04-26T19:50+09:00,2026-04-26T21:20+09:00,19,90,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,33,28,5,4,45.18,88.56,98.5,54.1,7,7,7,3,3
시이작아쉬탕가풀프라이머리_20260427T0700,시이작아쉬탕가풀프라이머리,[시이작] 아쉬탕가 풀프라이머리,4.27 (월) 07:00-08:30,2026-04-27,월,2026-04-27T07:00+09:00,2026-04-27T08:30+09:00,7,90,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,12,11,1,2,14.46,86.15,100.0,52.17,3,3,3,4,4
빅블루요가정렬에센스_20260427T1000,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,4.27 (월) 10:00-11:20,2026-04-27,월,2026-04-27T10:00+09:00,2026-04-27T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,6,6,6,3,3
마인드플로우비기너요가_20260427T1030,마인드플로우비기너요가,[마인드플로우] 비기너요가,4.27 (월) 10:30-11:30,2026-04-27,월,2026-04-27T10:30+09:00,2026-04-27T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,4,4,4,4,4
마이트리테라피_20260427T1150,마이트리테라피,[마이트리] 테라피,4.27 (월) 11:50-12:50,2026-04-27,월,2026-04-27T11:50+09:00,2026-04-27T12:50+09:00,11,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,51,35,16,1,89.76,49.1,100.0,59.3,5,5,5,3,3
마인드플로우비기너요가_20260427T1830,마인드플로우비기너요가,[마인드플로우] 비기너요가,4.27 (월) 18:30-19:30,2026-04-27,월,2026-04-27T18:30+09:00,2026-04-27T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,1,1,1,5,6
시이작깨어나는하타_20260427T1830,시이작깨어나는하타,[시이작] 깨어나는 하타,4.27 (월) 18:30-19:30,2026-04-27,월,2026-04-27T18:30+09:00,2026-04-27T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,12,4,8,0,67.47,20.48,,75.0,3,4,3,0,0
마이트리하타_20260427T1900,마이트리하타,[마이트리] 하타,4.27 (월) 19:00-20:00,2026-04-27,월,2026-04-27T19:00+09:00,2026-04-27T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,46,27,19,0,95.18,20.48,,63.01,3,3,3,2,2
빅블루요가호흡리커버리_20260427T1930,빅블루요가호흡리커버리,[빅블루요가] 호흡 리커버리,4.27 (월) 19:30-20:40,2026-04-27,월,2026-04-27T19:30+09:00,2026-04-27T20:40+09:00,19,70,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,63,49,14,5,81.93,80.42,100.0,56.25,4,4,4,1,1
마인드플로우빈야사요가_20260427T2000,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,4.27 (월) 20:00-21:00,2026-04-27,월,2026-04-27T20:00+09:00,2026-04-27T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,5,5,5,1,1
마이트리테라피_20260427T2030,마이트리테라피,[마이트리] 테라피,4.27 (월) 20:30-21:30,2026-04-27,월,2026-04-27T20:30+09:00,2026-04-27T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,51,35,16,1,89.76,49.1,100.0,59.3,4,4,4,3,3
마이트리하타_20260428T0700,마이트리하타,[마이트리] 하타,4.28 (화) 07:00-08:00,2026-04-28,화,2026-04-28T07:00+09:00,2026-04-28T08:00+09:00,7,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,46,27,19,0,95.18,20.48,,63.01,2,2,2,0,0
시이작테라피쉬운요가_20260428T0845,시이작테라피쉬운요가,[시이작] 테라피 쉬운 요가,4.28 (화) 08:45-09:45,2026-04-28,화,2026-04-28T08:45+09:00,2026-04-28T09:45+09:00,8,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,8,3,5,0,45.18,20.48,,72.73,4,4,4,2,2
빅블루요가호흡리커버리_20260428T1000,빅블루요가호흡리커버리,[빅블루요가] 호흡 리커버리,4.28 (화) 10:00-11:20,2026-04-28,화,2026-04-28T10:00+09:00,2026-04-28T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,63,49,14,5,81.93,80.42,100.0,56.25,6,6,6,2,2
마인드플로우빈야사요가_20260428T1030,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,4.28 (화) 10:30-11:30,2026-04-28,화,2026-04-28T10:30+09:00,2026-04-28T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,8,8,8,6,6
마인드플로우빈야사요가_20260428T1830,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,4.28 (화) 18:30-19:30,2026-04-28,화,2026-04-28T18:30+09:00,2026-04-28T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,2,2,2,2,2
시이작땀나는아쉬탕가_20260428T1830,시이작땀나는아쉬탕가,[시이작] 땀나는 아쉬탕가,4.28 (화) 18:30-19:30,2026-04-28,화,2026-04-28T18:30+09:00,2026-04-28T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,35,20,15,2,85.54,68.38,100.0,63.64,4,4,4,1,1
마이트리얼라인요가_20260428T1900,마이트리얼라인요가,[마이트리] 얼라인 요가,4.28 (화) 19:00-20:00,2026-04-28,화,2026-04-28T19:00+09:00,2026-04-28T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,22,12,10,1,73.49,55.12,100.0,64.71,5,5,5,3,3
빅블루요가정렬에센스_20260428T1930,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,4.28 (화) 19:30-20:40,2026-04-28,화,2026-04-28T19:30+09:00,2026-04-28T20:40+09:00,19,70,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,7,7,7,6,6
숨명상센터숙면을위한바디스캔_20260428T1930,숨명상센터숙면을위한바디스캔,[숨명상센터] 숙면을 위한 바디스캔,4.28 (화) 19:30-20:30,2026-04-28,화,2026-04-28T19:30+09:00,2026-04-28T20:30+09:00,19,60,parsed,False,숨명상센터,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,37.572092920342,126.93806774306,False,matched,True,studio_or_indoor,📍 장소 서울시 서대문구 연희동 16-2 2층.,matched_from_class_detail,address_without_city,5,4,1,0,14.46,20.48,,55.56,5,5,5,4,4
시이작땀나는하타_20260428T1950,시이작땀나는하타,[시이작] 땀나는 하타,4.28 (화) 19:50-20:50,2026-04-28,화,2026-04-28T19:50+09:00,2026-04-28T20:50+09:00,19,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,33,28,5,4,45.18,88.56,98.5,54.1,4,4,4,2,2
마인드플로우비기너요가_20260428T2000,마인드플로우비기너요가,[마인드플로우] 비기너요가,4.28 (화) 20:00-21:00,2026-04-28,화,2026-04-28T20:00+09:00,2026-04-28T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,2,2,2,2,2
마이트리빈야사_20260428T2030,마이트리빈야사,[마이트리] 빈야사,4.28 (화) 20:30-21:30,2026-04-28,화,2026-04-28T20:30+09:00,2026-04-28T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,35,31,4,2,37.35,68.38,100.0,53.03,1,1,1,0,0
시이작땀나는아쉬탕가_20260429T0700,시이작땀나는아쉬탕가,[시이작] 땀나는 아쉬탕가,4.29 (수) 07:00-08:00,2026-04-29,수,2026-04-29T07:00+09:00,2026-04-29T08:00+09:00,7,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,35,20,15,2,85.54,68.38,100.0,63.64,4,4,4,1,1
빅블루요가정렬에센스_20260429T1000,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,4.29 (수) 10:00-11:20,2026-04-29,수,2026-04-29T10:00+09:00,2026-04-29T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,7,7,7,0,0
마인드플로우하타요가_20260429T1030,마인드플로우하타요가,[마인드플로우] 하타요가,4.29 (수) 10:30-11:30,2026-04-29,수,2026-04-29T10:30+09:00,2026-04-29T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,49,33,16,2,89.76,65.66,97.0,59.76,4,4,4,3,3
마이트리빈야사_20260429T1150,마이트리빈야사,[마이트리] 빈야사,4.29 (수) 11:50-12:50,2026-04-29,수,2026-04-29T11:50+09:00,2026-04-29T12:50+09:00,11,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,35,31,4,2,37.35,68.38,100.0,53.03,4,4,4,5,5
시이작숨쉬는테라피_20260429T1200,시이작숨쉬는테라피,[시이작] 숨쉬는 테라피,4.29 (수) 12:00-13:00,2026-04-29,수,2026-04-29T12:00+09:00,2026-04-29T13:00+09:00,12,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,13,7,6,2,55.42,85.54,100.0,65.0,4,4,4,0,0
마이트리하타집중_20260429T1330,마이트리하타집중,[마이트리] 하타 집중,4.29 (수) 13:30-15:00,2026-04-29,수,2026-04-29T13:30+09:00,2026-04-29T15:00+09:00,13,90,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,10,4,6,0,55.42,20.48,,71.43,2,3,2,0,0
마인드플로우움직임명상_20260429T1830,마인드플로우움직임명상,[마인드플로우] 움직임명상,4.29 (수) 18:30-19:30,2026-04-29,수,2026-04-29T18:30+09:00,2026-04-29T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,9,8,1,1,14.46,68.08,100.0,52.94,3,3,3,2,2
시이작깨어나는빈야사_20260429T1830,시이작깨어나는빈야사,[시이작] 깨어나는 빈야사,4.29 (수) 18:30-19:30,2026-04-29,수,2026-04-29T18:30+09:00,2026-04-29T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,10,6,4,0,37.35,20.48,,62.5,4,4,4,2,2
마이트리하타_20260429T1900,마이트리하타,[마이트리] 하타,4.29 (수) 19:00-20:00,2026-04-29,수,2026-04-29T19:00+09:00,2026-04-29T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,46,27,19,0,95.18,20.48,,63.01,5,5,5,1,1
빅블루요가호흡리커버리_20260429T1930,빅블루요가호흡리커버리,[빅블루요가] 호흡 리커버리,4.29 (수) 19:30-20:40,2026-04-29,수,2026-04-29T19:30+09:00,2026-04-29T20:40+09:00,19,70,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,63,49,14,5,81.93,80.42,100.0,56.25,6,6,6,7,7
시이작다독이는인요가_20260429T1950,시이작다독이는인요가,[시이작] 다독이는 인요가,4.29 (수) 19:50-20:50,2026-04-29,수,2026-04-29T19:50+09:00,2026-04-29T20:50+09:00,19,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,25,23,2,1,22.89,53.31,100.0,52.08,4,4,4,3,3
마인드플로우하타요가_20260429T2000,마인드플로우하타요가,[마인드플로우] 하타요가,4.29 (수) 20:00-21:00,2026-04-29,수,2026-04-29T20:00+09:00,2026-04-29T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,49,33,16,2,89.76,65.66,97.0,59.76,4,4,4,4,4
마이트리아쉬탕가_20260429T2030,마이트리아쉬탕가,[마이트리] 아쉬탕가,4.29 (수) 20:30-21:30,2026-04-29,수,2026-04-29T20:30+09:00,2026-04-29T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,19,14,5,2,45.18,78.31,86.0,57.58,2,2,2,4,4
마이트리빈야사_20260430T0700,마이트리빈야사,[마이트리] 빈야사,4.30 (목) 07:00-08:00,2026-04-30,목,2026-04-30T07:00+09:00,2026-04-30T08:00+09:00,7,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,35,31,4,2,37.35,68.38,100.0,53.03,0,0,0,1,1
시이작초급빈야사_20260430T0700,시이작초급빈야사,[시이작] 초급 빈야사,4.30 (목) 07:00-08:00,2026-04-30,목,2026-04-30T07:00+09:00,2026-04-30T08:00+09:00,7,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,10,17,-7,0,1.81,20.48,,37.04,2,2,2,7,7
마이트리하타베이직_20260430T1000,마이트리하타베이직,[마이트리] 하타베이직,4.30 (목) 10:00-11:00,2026-04-30,목,2026-04-30T10:00+09:00,2026-04-30T11:00+09:00,10,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,15,8,7,1,62.65,58.14,100.0,65.22,5,5,5,2,2
빅블루요가호흡리커버리_20260430T1000,빅블루요가호흡리커버리,[빅블루요가] 호흡 리커버리,4.30 (목) 10:00-11:20,2026-04-30,목,2026-04-30T10:00+09:00,2026-04-30T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,63,49,14,5,81.93,80.42,100.0,56.25,8,8,8,2,2
마인드플로우빈야사요가_20260430T1030,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,4.30 (목) 10:30-11:30,2026-04-30,목,2026-04-30T10:30+09:00,2026-04-30T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,4,4,4,2,2
숨명상센터안산트레킹오감명상_20260430T1100,숨명상센터안산트레킹오감명상,[숨명상센터] 안산 트레킹 오감 명상,4.30 (목) 11:00-12:10,2026-04-30,목,2026-04-30T11:00+09:00,2026-04-30T12:10+09:00,11,70,parsed,False,숨명상센터,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,37.572092920342,126.93806774306,False,matched,True,mobile_outdoor,📍 장소 숨 명상센터(연희동 16-2 2층),matched_from_class_detail,address_without_city,11,13,-2,0,7.23,20.48,,45.83,6,6,6,4,4
시이작땀나는하타_20260430T1200,시이작땀나는하타,[시이작] 땀나는 하타,4.30 (목) 12:00-13:00,2026-04-30,목,2026-04-30T12:00+09:00,2026-04-30T13:00+09:00,12,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,33,28,5,4,45.18,88.56,98.5,54.1,4,4,4,2,2
마인드플로우빈야사요가_20260430T1830,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,4.30 (목) 18:30-19:30,2026-04-30,목,2026-04-30T18:30+09:00,2026-04-30T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,7,7,7,1,1
시이작땀나는빈야사_20260430T1830,시이작땀나는빈야사,[시이작] 땀나는 빈야사,4.30 (목) 18:30-19:30,2026-04-30,목,2026-04-30T18:30+09:00,2026-04-30T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,37,24,13,1,80.12,50.3,86.0,60.66,2,4,2,2,2
